"Idea ID"	"Submitted Date/Time"	"Idea Status"	"Creator ID"	"Creator Department"	"Number of times the Idea has been shared"	"Number of Votes"	"Number of Comments"	"Number of Views"	"Keywords"
1386	"2019-01-22 13:17:35"	"Completed"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	4	8	36	"HOMEPAGE, MEDIA, HOMEPAGE_BLOCKS"
1383	"2019-01-18 14:37:58"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	0	2	10	"SHARING"
1380	"2019-01-15 15:30:39"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	0	3	12	"DATA, DATA VISUALISATION, CHART"
1375	"2019-01-11 12:14:10"	"Not Selected"	"cafee1261db041efafe39923befc8ddf"	" "	0	1	1	13	"CATEGORIES, IDEA SPACE, CO-CREATION COMMUNITY"
1373	"2019-01-10 17:04:25"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	1	3	14	"WORKFLOW, GLOBAL INNOVATION STRATEGY, TEMPLATE CHALLENGE"
1371	"2019-01-10 11:54:11"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	1	1	9	"CANVAS, MULTIPLE CANVAS"
1364	"2019-01-09 17:25:57"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	1	6	13	"PROGRESSION, AUTOMATION"
1363	"2019-01-09 17:24:37"	"Approved"	"cafee1261db041efafe39923befc8ddf"	" "	0	0	3	24	"WORKFLOW, DEVELOPMENT STAGE, EVALUATION"
1362	"2019-01-09 14:55:56"	"Consultation"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	0	1	8	"COUNTDOWN"
1360	"2019-01-08 09:46:23"	"Not Selected"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	0	11	" "
1357	"2019-01-07 13:43:38"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	1	2	18	"DAILYSUMMARY, WEEKLY DIGEST, CONFIGURATION, CUSTOMISATION"
1356	"2019-01-07 11:27:40"	"Not Selected"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	1	10	"SPELLCHECK"
1354	"2019-01-03 11:34:10"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	2	2	9	" "
1350	"2019-01-02 10:32:30"	"In Evaluation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	6	30	" "
1349	"2018-12-27 16:27:31"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	1	9	"COLLABORATION, DATA VISUALISATION"
1348	"2018-12-27 16:12:40"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	2	10	"EVALUATION"
1340	"2018-12-06 09:27:44"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	1	1	12	"HYPERLINK"
1325	"2018-11-22 18:20:26"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	12	"COMMENTS, EVALUATION"
1324	"2018-11-22 18:15:29"	"Concept"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	0	6	"WEEKLY DIGEST, ANALYTICS"
1315	"2018-11-20 10:18:05"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	0	1	9	"CALL_TO_ACTION, BUTTON, ADD_IDEA"
1311	"2018-11-19 15:31:49"	"Consultation"	"71068e589a254e1285c91635f0254562"	" "	0	2	9	38	"VISIBILITY, END USER VIEW, VIEWS"
1309	"2018-11-16 11:15:32"	"Not Selected"	"cafee1261db041efafe39923befc8ddf"	" "	0	3	3	32	"HOMEPAGE, HOMEPAGE_BUILDING, HOMEPAGE_BLOCKS"
1306	"2018-11-16 09:03:32"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	3	9	"IDEA, PROGRESSION, WORKFLOW"
1303	"2018-11-15 17:41:11"	"Revision"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	0	6	34	"AVIVA, CCC, ACCESSIBILITY"
1302	"2018-11-15 16:56:46"	"Consultation"	"71068e589a254e1285c91635f0254562"	" "	0	0	2	16	"MICRO, VIDEO, STREAMING, ATTACH"
1301	"2018-11-15 16:42:05"	"Not Selected"	"71068e589a254e1285c91635f0254562"	" "	0	0	0	11	"IMAGES, ATTACHMENTS"
1299	"2018-11-15 16:23:43"	"Consultation"	"cafee1261db041efafe39923befc8ddf"	" "	0	2	4	12	"EDITING, IDEA_LOCK, TEAMWORK"
1297	"2018-11-13 14:32:04"	"Completed"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	3	6	37	" "
1295	"2018-11-13 13:31:12"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	1	4	"SOCIAL, @MENTIONS"
1294	"2018-11-13 13:18:45"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	2	11	"IDEAS, ENGAGEMENT"
1293	"2018-11-13 13:08:25"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	4	"COMMENTS"
1284	"2018-11-08 14:13:59"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	4	12	43	" "
1283	"2018-11-08 13:10:00"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	4	14	"IDEAS, RECOMMENDATIONS"
1282	"2018-11-07 17:04:38"	"Not Selected"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	2	8	"HIDE, IDEAS"
1281	"2018-11-07 16:18:49"	"Consultation"	"444d2451f8e78abb9369621addb20c88"	" "	0	3	2	21	"SSO"
1267	"2018-11-02 10:14:57"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	1	1	12	"CANVAS"
1260	"2018-10-31 17:02:30"	"Completed"	"cafee1261db041efafe39923befc8ddf"	" "	0	1	3	29	"LANGUAGE"
1248	"2018-10-26 09:35:42"	"Not Selected"	"71068e589a254e1285c91635f0254562"	" "	0	0	0	12	"NOTIFICATIONS, EMAILS, PERMISSIONS, CONFIGURATION"
1244	"2018-10-23 10:28:43"	"Consultation"	"e56effb73862426790e6f49a38c4062b"	" "	0	1	1	19	"SWIMLANES"
1243	"2018-10-22 17:06:28"	"Not Selected"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	2	15	"HOME PAGE"
1242	"2018-10-21 15:32:07"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	2	16	" "
1240	"2018-10-21 14:09:26"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	1	9	"TEMPLATE"
1238	"2018-10-18 11:03:40"	"Consultation"	"71068e589a254e1285c91635f0254562"	" "	0	0	1	6	"CATEGORIES"
1232	"2018-10-16 11:50:03"	"Not Selected"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	0	1	12	"STATUS, UPDATES, EDITING"
1231	"2018-10-15 16:53:24"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	2	"USER EXPERIENCE"
1230	"2018-10-15 14:07:53"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	4	24	"INTEGRATIONS, GOOGLE"
1229	"2018-10-15 14:01:39"	"Consultation"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	2	4	25	" "
1223	"2018-10-12 11:16:41"	"Completed"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	0	3	20	" "
1218	"2018-10-11 10:44:09"	"Consultation"	"b725afc984f34e47b5828d3846ff9f14"	" "	0	1	4	24	"LIKES, VOTES, UP/DOWN, ICONS, CSS, CUSTOMER EXPERIENCE"
1216	"2018-10-11 08:47:14"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	3	5	23	"ARCHIVE, CATEGORIES"
1211	"2018-10-10 12:02:47"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	2	9	"ENGAGEMENT, DATA, TRENDING"
1199	"2018-10-09 10:49:52"	"In Evaluation"	"81604cca628f46c9b5fa465d210f2474"	" "	0	3	1	49	"AI, DATA, RECOMMENDATIONS"
1197	"2018-10-08 14:20:49"	"Approved"	"71068e589a254e1285c91635f0254562"	" "	0	3	1	15	"FIELDS, FORMS"
1190	"2018-10-03 10:13:23"	"Not Selected"	"cafee1261db041efafe39923befc8ddf"	" "	0	3	6	23	" "
1189	"2018-10-02 10:07:15"	"Not Selected"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	1	14	" "
1184	"2018-09-27 17:37:08"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	4	19	" "
1180	"2018-09-26 19:25:23"	"Not Selected"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	3	0	9	"ANALYTICS, CUSTOM, CARD"
1177	"2018-09-25 18:07:05"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	13	"TOKENS"
1175	"2018-09-25 09:32:01"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	2	5	"TERMS AND CONDITIONS"
1167	"2018-09-20 07:49:22"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	1	29	"EVALUATION, PAIRWISE"
1166	"2018-09-20 07:30:46"	"Concept"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	0	7	"INTEGRATION"
1165	"2018-09-19 15:22:00"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	2	17	"LINKING IDEAS, LINKING CHALLENGES"
1164	"2018-09-19 15:12:50"	"Approved"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	2	1	7	" "
1162	"2018-09-19 10:59:25"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	3	7	41	"WORKFLOW, PARALLEL WORKFLOWS"
1161	"2018-09-19 09:56:05"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	1	1	17	"EMAIL, NOTIFICATIONS"
1160	"2018-09-18 16:27:22"	"Not Selected"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	4	16	52	"FONT, HOMEPAGE"
1151	"2018-09-18 08:46:14"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	0	14	"IDEA PREVIEW"
1149	"2018-09-17 16:23:39"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	2	0	6	" "
1127	"2018-09-13 09:55:57"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	3	23	" "
1120	"2018-09-05 15:04:35"	"Consultation"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	2	2	20	"TOKENS"
1115	"2018-09-01 09:25:06"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	3	4	25	"NOTIFICATIONS, DAILYSUMMARY"
1114	"2018-08-30 17:33:27"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	1	2	9	" "
1112	"2018-08-30 12:21:57"	"Consultation"	"43835c3025d36cbafe8efbc152e35179"	"Software Development"	0	0	2	11	"DISCOVER"
1111	"2018-08-29 11:56:39"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	3	21	"VIEWS"
1108	"2018-08-22 16:29:17"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	3	1	14	"KEYWORDS"
1107	"2018-08-22 15:34:16"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	3	4	24	"EXPORT, IDEAS, DISCOVER"
1105	"2018-08-22 13:16:23"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	0	3	13	"HOMEPAGE, CUSTOMISATION, COLOURS, PERSONALISATION"
1094	"2018-08-15 09:49:26"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	3	6	24	"ARCHIVE, SEARCH, EVALUATION, TRANSPARENCY"
1093	"2018-08-13 17:31:35"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	5	4	48	"COMMENTS, PIN"
1083	"2018-08-13 10:36:51"	"Not Selected"	"6985054464b94ac99f38119c18ad2331"	" "	0	1	1	10	"SUGAR"
1081	"2018-08-10 15:01:01"	"Consultation"	"80897d82b6ea43228e03fc40d685cd5e"	" "	0	4	4	21	" "
1079	"2018-08-10 12:51:03"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	2	4	23	"GAMIFICATION, COLOURS, CONSISTENCY"
1068	"2018-08-07 12:02:43"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	0	5	" "
1059	"2018-08-06 14:40:22"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	7	"TEAMS, IDEAS"
976	"2018-08-06 12:08:41"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	0	13	"FORM BUILDER"
974	"2018-08-03 11:59:33"	"Revision"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	2	4	18	" "
973	"2018-08-03 11:54:59"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	2	16	" "
971	"2018-08-03 11:15:38"	"Not Selected"	"5a6b80ec1eba528c385eff5d94a92d57"	"QA"	0	2	2	8	"CHALLENGE CREATION, USER EXPERIENCE"
970	"2018-08-03 09:11:25"	"Not Selected"	"9d751b83fc1b422db44b4fd16ee5b762"	" "	0	2	4	19	" "
969	"2018-08-03 08:24:16"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	2	9	"URL, KNOWLEDGE SHARING"
968	"2018-08-02 15:38:41"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	6	3	19	"HELP"
959	"2018-07-26 10:24:04"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	9	34	" "
951	"2018-07-23 12:30:21"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	4	4	19	"VOTING"
950	"2018-07-23 11:24:02"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	2	8	47	"MOBILE FIRST, RESPONSIVE"
948	"2018-07-16 17:56:08"	"Completed"	"e183df7a08be40f69bb6e3c869b09799"	" "	0	6	5	70	"LIBRARY, IMAGES"
944	"2018-07-10 15:42:04"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	1	29	"SMART GROUP"
942	"2018-07-10 11:09:34"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	3	5	37	" "
941	"2018-07-10 10:45:51"	"Consultation"	"5a6b80ec1eba528c385eff5d94a92d57"	"QA"	0	7	2	38	"TOKENS, VOTES, SORTING, DISCOVER"
936	"2018-07-09 11:14:35"	"Consultation"	"3e50f08834174693abe96e8d7ce87f33"	" "	0	2	1	18	" "
926	"2018-06-29 16:03:23"	"Not Selected"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	3	5	17	"DATE, FORM, FORM BUILDER"
921	"2018-06-22 15:46:53"	"Not Selected"	"9d751b83fc1b422db44b4fd16ee5b762"	" "	0	3	5	50	"PRODUCT, ENGINEERING, BALANCED SCORE CARD, EVALUATION"
918	"2018-06-22 14:05:53"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	3	16	" "
917	"2018-06-22 12:55:07"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	0	1	14	"PROFILE, SETTINGS, SAVE BUTTON"
916	"2018-06-22 11:59:43"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	1	1	8	"CO-CREATION COMMUNITY, PERSMISSIONS"
915	"2018-06-22 05:39:16"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	2	6	24	"GAMIFICATION"
913	"2018-06-18 17:01:10"	"Consultation"	"183dad426b7146099342a4365df9eed7"	" "	0	2	7	65	"COMMENTS, DISCOVER, USABILITY"
909	"2018-06-13 10:52:14"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	1	9	" "
908	"2018-06-12 17:37:33"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	1	5	22	"TEAM, JOIN TEAM, COLLABORATION"
907	"2018-06-07 16:20:44"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	4	32	"CANVAS, EVALUATION, PRIORITISATION"
906	"2018-06-07 13:40:04"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	0	11	"NOTIFICATIONS"
901	"2018-06-06 09:30:03"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	12	44	" "
897	"2018-06-04 13:39:11"	"Approved"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	3	2	17	"REPORTING"
894	"2018-05-30 12:00:32"	"Consultation"	"5a6b80ec1eba528c385eff5d94a92d57"	"QA"	0	4	0	14	"TRELLO, INTEGRATION"
893	"2018-05-30 11:16:25"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	3	24	" "
892	"2018-05-30 09:39:52"	"Consultation"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	2	1	9	"CONVERSATIONS"
890	"2018-05-28 11:14:42"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	3	25	"EVALUATION"
885	"2018-05-24 10:11:22"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	2	14	" "
884	"2018-05-23 11:51:25"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	2	8	27	"ACCESS, PUBLIC"
883	"2018-05-23 11:35:51"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	0	8	37	"PARALLEL WORKFLOWS, MOVE IDEAS, MOVE"
882	"2018-05-23 11:22:10"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	1	0	20	"PIN, PINNING, UNPIN, ICON"
881	"2018-05-23 11:08:40"	"Consultation"	"58486f6f3e834e60b49c8f448b4c0fb4"	"Operations"	0	1	1	9	"BENCHMARKING, ANALYTICS"
880	"2018-05-22 17:33:48"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	4	6	27	" "
879	"2018-05-22 17:01:42"	"In Evaluation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	2	1	8	"CATEGORIES, IMAGES"
877	"2018-05-22 13:31:26"	"Not Selected"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	0	1	12	"CONVERSATIONS, HOME PAGE"
875	"2018-05-16 11:26:54"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	2	4	21	"VOTES, HIDE VOTES"
873	"2018-05-15 10:13:34"	"Consultation"	"444d2451f8e78abb9369621addb20c88"	" "	0	4	3	10	" "
872	"2018-05-14 18:21:23"	"Consultation"	"fb296ed935e1446da06eec8a94d1c19c"	"Customer Excellence"	0	0	3	25	" "
870	"2018-05-10 23:05:12"	"Not Selected"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	5	20	" "
868	"2018-05-10 14:33:47"	"Revision"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	4	14	61	"EVALUATION, ATTACHMENTS"
865	"2018-05-08 03:00:02"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	13	29	" "
864	"2018-05-05 13:05:05"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	2	4	37	"GAMIFICATION, ENGAGEMENT, DATA"
863	"2018-05-05 12:45:25"	"Not Selected"	"ff78a2f36e9468981f807e9117c41db1"	"Development"	0	0	2	14	" "
862	"2018-05-04 11:29:53"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	15	6	62	" "
859	"2018-05-02 13:31:13"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	4	16	" "
855	"2018-04-30 18:16:11"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	1	10	" "
854	"2018-04-30 16:35:51"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	0	7	"USERS"
850	"2018-04-30 09:30:33"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	3	13	" "
840	"2018-04-26 12:29:24"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	6	22	"TEAM, REQUEST"
838	"2018-04-24 14:03:13"	"Not Selected"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	1	10	25	" "
837	"2018-04-24 14:01:49"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	3	12	42	" "
835	"2018-04-24 08:46:21"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	9	47	" "
833	"2018-04-23 16:25:25"	"Not Selected"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	1	33	" "
831	"2018-04-23 11:16:08"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	4	11	" "
828	"2018-04-21 13:35:30"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	3	21	"PAIRWISE, EVALUATION"
827	"2018-04-20 14:25:09"	"Concept"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	0	5	" "
822	"2018-04-20 14:02:27"	"Consultation"	"444d2451f8e78abb9369621addb20c88"	" "	0	1	0	10	" "
818	"2018-04-18 14:13:17"	"Consultation"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	0	1	4	" "
790	"2018-04-05 13:50:54"	"Consultation"	"81604cca628f46c9b5fa465d210f2474"	" "	0	3	2	21	"OUTLOOK, INTEGRATION"
748	"2018-04-03 11:16:15"	"Consultation"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	1	5	30	"EVALUATION"
747	"2018-04-03 11:10:39"	"Not Selected"	"edd6e50a36413aec06106bc7300d85a7"	"Sales"	0	2	2	11	"EXTERNAL, TEAMS"
745	"2018-03-28 15:20:07"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	1	6	" "
744	"2018-03-28 09:14:18"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	2	1	12	"PERSONALISATION, ABOUT PAGE"
743	"2018-03-27 19:54:58"	"Approved"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	5	19	"LOCALISATION, TRANSLATION"
742	"2018-03-27 19:50:30"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	0	4	19	"TRANSLATION, LOCALISATION, MICROSOFT"
737	"2018-03-27 09:34:43"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	2	11	" "
735	"2018-03-26 14:25:56"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	3	4	10	" "
734	"2018-03-26 14:15:44"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	4	9	32	" "
733	"2018-03-26 13:55:59"	"Consultation"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	3	2	14	" "
732	"2018-03-23 13:08:27"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	3	13	"COMMENT, CHALLENGES"
731	"2018-03-22 18:16:54"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	0	10	"SPELLCHECK"
730	"2018-03-22 18:14:43"	"In Evaluation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	4	31	" "
727	"2018-03-21 17:20:21"	"Consultation"	"cdca05c0a7aab8e5e9f5cd0a188be6ac"	" "	0	6	2	43	"PREFORMANCE, ANIMATIONS"
726	"2018-03-19 10:37:33"	"In Evaluation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	5	34	"LANGUAGE"
724	"2018-03-19 09:00:14"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	1	14	" "
723	"2018-03-16 17:06:40"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	2	11	41	" "
721	"2018-03-15 22:31:46"	"Completed"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	2	11	31	"IDEA_LOCK"
720	"2018-03-14 13:17:14"	"Consultation"	"cd0dc8bfe5de4434b225bfc690e6db59"	" "	0	0	2	14	" "
719	"2018-03-12 10:23:01"	"Consultation"	"f64510c9b441608a901b5397ebc73e52"	" "	0	1	3	20	"USER MANAGEMENT"
717	"2018-03-10 13:05:20"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	1	2	22	"ONBOARDING, AUTHENTICATION"
704	"2018-03-04 17:17:36"	"Consultation"	"10d827a93e036b4e4c64258c397a1d41"	"Exec"	0	0	3	14	"DISCOVER"
701	"2018-03-02 11:03:19"	"Completed"	"319b186664ce448e946c31f5de9a0bd9"	" "	0	1	5	21	" "
700	"2018-03-01 17:40:39"	"Completed"	"446bbf5489304e4093fbc9bf57547a4b"	" "	0	2	7	24	"OUTCOMES, TIME"
699	"2018-03-01 10:11:46"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	2	13	" "
698	"2018-03-01 08:42:11"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	2	58	"BUGS, CONTINUOUS IMPROVEMENT"
697	"2018-02-28 22:54:54"	"Completed"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	0	2	17	"CATEGORIES, MANAGERS"
696	"2018-02-28 11:35:30"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	2	14	" "
695	"2018-02-28 11:19:32"	"Revision"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	3	9	47	"COLOUR SCHEME, CONSISTENCY"
693	"2018-02-26 17:05:08"	"Revision"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	10	35	"BADGE, CUSTOMISATION"
691	"2018-02-21 15:58:03"	"Not Selected"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	0	11	"SURVERY, DATA, FEEDBACK"
690	"2018-02-21 13:31:21"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	2	8	" "
688	"2018-02-19 16:06:50"	"Completed"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	3	12	"CONVERSATIONS"
687	"2018-02-19 15:51:17"	"Consultation"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	1	6	"CONVERSATION"
684	"2018-02-14 16:54:05"	"Consultation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	1	2	18	"CHALLENGE, LIST VIEW"
683	"2018-02-13 15:01:45"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	1	2	13	" "
682	"2018-02-13 14:52:40"	"Not Selected"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	2	13	"MANAGER, LINE MANAGER"
681	"2018-02-13 14:01:24"	"Approved"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	0	19	" "
680	"2018-02-13 13:54:24"	"Concept"	"0c326fa82db1426ebde135963b3e90d7"	" "	0	0	0	9	" "
678	"2018-02-08 14:19:34"	"Consultation"	"9639b082c8e34005d695226693fef7ec"	" "	0	1	2	36	" "
676	"2018-02-06 18:05:12"	"In Evaluation"	"10d827a93e036b4e4c64258c397a1f35"	"Management"	0	3	6	40	"VIDEO"
675	"2018-02-06 10:14:30"	"Consultation"	"4266010195c79caa7c89b35dd9ca3d50"	" "	0	1	1	25	"SOCIAL, COMMENTS"
